227070	[227070, 1901, 3, 31.0]
227070	[227070, 1901, 3, 30.0]
227070	[227070, 1901, 3, 21.0]
227070	[227070, 1901, 3, 33.0]
227070	[227070, 1901, 3, 14.0]
227070	[227070, 1901, 3, 2.0]
227070	[227070, 1901, 3, 33.0]
227070	[227070, 1901, 3, 13.0]
227070	[227070, 1901, 3, 13.0]
227070	[227070, 1901, 3, 31.0]
227070	[227070, 1901, 3, 21.0]
227070	[227070, 1901, 3, 16.0]
227070	[227070, 1901, 3, 28.0]
227070	[227070, 1901, 3, 13.0]
227070	[227070, 1901, 3, -1.0]
227070	[227070, 1901, 3, 32.0]
227070	[227070, 1901, 3, 15.0]
227070	[227070, 1901, 3, 6.0]
227070	[227070, 1901, 3, 38.0]
227070	[227070, 1901, 3, 28.0]
227070	[227070, 1901, 3, 31.0]
227070	[227070, 1901, 3, 41.0]
227070	[227070, 1901, 3, 34.0]
227070	[227070, 1901, 3, 14.0]
227070	[227070, 1901, 3, 15.0]
227070	[227070, 1901, 3, 13.0]
227070	[227070, 1901, 3, 6.0]
227070	[227070, 1901, 3, 20.0]
227070	[227070, 1901, 3, 13.0]
227070	[227070, 1901, 3, 12.0]
227070	[227070, 1901, 3, 23.0]
227070	[227070, 1901, 3, 15.0]
227070	[227070, 1901, 3, -3.0]
227070	[227070, 1901, 3, 26.0]
227070	[227070, 1901, 3, 12.0]
227070	[227070, 1901, 3, 2.0]
227070	[227070, 1901, 3, 28.0]
227070	[227070, 1901, 3, 6.0]
227070	[227070, 1901, 3, -3.0]
227070	[227070, 1901, 3, 31.0]
227070	[227070, 1901, 3, 25.0]
227070	[227070, 1901, 3, 22.0]
227070	[227070, 1901, 3, 31.0]
227070	[227070, 1901, 3, 20.0]
227070	[227070, 1901, 4, 24.0]
227070	[227070, 1901, 4, 33.0]
227070	[227070, 1901, 4, 38.0]
227070	[227070, 1901, 4, 37.0]
227070	[227070, 1901, 4, 37.0]
227070	[227070, 1901, 4, 36.0]
227070	[227070, 1901, 4, 32.0]
227070	[227070, 1901, 4, 37.0]
227070	[227070, 1901, 4, 32.0]
227070	[227070, 1901, 4, 32.0]
227070	[227070, 1901, 4, 34.0]
227070	[227070, 1901, 4, 34.0]
227070	[227070, 1901, 4, 35.0]
227070	[227070, 1901, 4, 35.0]
227070	[227070, 1901, 4, 32.0]
227070	[227070, 1901, 4, 32.0]
227070	[227070, 1901, 4, 37.0]
227070	[227070, 1901, 4, 34.0]
227070	[227070, 1901, 4, 29.0]
227070	[227070, 1901, 4, 38.0]
227070	[227070, 1901, 4, 28.0]
227070	[227070, 1901, 4, 29.0]
227070	[227070, 1901, 4, 38.0]
227070	[227070, 1901, 4, 27.0]
227070	[227070, 1901, 4, 27.0]
227070	[227070, 1901, 4, 38.0]
227070	[227070, 1901, 4, 31.0]
227070	[227070, 1901, 4, 32.0]
227070	[227070, 1901, 4, 37.0]
227070	[227070, 1901, 4, 36.0]
227070	[227070, 1901, 4, 36.0]
227070	[227070, 1901, 4, 39.0]
227070	[227070, 1901, 4, 36.0]
227070	[227070, 1901, 4, 35.0]
227070	[227070, 1901, 4, 41.0]
227070	[227070, 1901, 4, 34.0]
227070	[227070, 1901, 4, 33.0]
227070	[227070, 1901, 4, 38.0]
227070	[227070, 1901, 4, 31.0]
227070	[227070, 1901, 4, 26.0]
227070	[227070, 1901, 4, 30.0]
227070	[227070, 1901, 4, 26.0]
227070	[227070, 1901, 4, 24.0]
227070	[227070, 1901, 4, 26.0]
227070	[227070, 1901, 4, 26.0]
227070	[227070, 1901, 4, 26.0]
227070	[227070, 1901, 4, 33.0]
227070	[227070, 1901, 4, 30.0]
227070	[227070, 1901, 4, 38.0]
227070	[227070, 1901, 4, 46.0]
227070	[227070, 1901, 4, 43.0]
227070	[227070, 1901, 4, 37.0]
227070	[227070, 1901, 4, 50.0]
227070	[227070, 1901, 4, 39.0]
227070	[227070, 1901, 4, 33.0]
227070	[227070, 1901, 4, 41.0]
227070	[227070, 1901, 4, 35.0]
227070	[227070, 1901, 4, 31.0]
227070	[227070, 1901, 4, 43.0]
227070	[227070, 1901, 4, 34.0]
227070	[227070, 1901, 4, 37.0]
227070	[227070, 1901, 4, 44.0]
227070	[227070, 1901, 4, 31.0]
227070	[227070, 1901, 4, 33.0]
227070	[227070, 1901, 4, 44.0]
227070	[227070, 1901, 4, 38.0]
227070	[227070, 1901, 4, 36.0]
227070	[227070, 1901, 4, 39.0]
227070	[227070, 1901, 4, 36.0]
227070	[227070, 1901, 4, 33.0]
227070	[227070, 1901, 4, 36.0]
227070	[227070, 1901, 4, 28.0]
227070	[227070, 1901, 4, 29.0]
227070	[227070, 1901, 4, 45.0]
227070	[227070, 1901, 4, 35.0]
227070	[227070, 1901, 4, 38.0]
227070	[227070, 1901, 4, 51.0]
227070	[227070, 1901, 4, 37.0]
227070	[227070, 1901, 4, 39.0]
227070	[227070, 1901, 4, 58.0]
227070	[227070, 1901, 4, 42.0]
227070	[227070, 1901, 4, 39.0]
227070	[227070, 1901, 4, 63.0]
227070	[227070, 1901, 4, 43.0]
227070	[227070, 1901, 4, 44.0]
227070	[227070, 1901, 4, 61.0]
227070	[227070, 1901, 4, 45.0]
227070	[227070, 1901, 4, 33.0]
227070	[227070, 1901, 4, 46.0]
227070	[227070, 1901, 4, 34.0]
227070	[227070, 1901, 5, 36.0]
227070	[227070, 1901, 5, 53.0]
227070	[227070, 1901, 5, 40.0]
227070	[227070, 1901, 5, 41.0]
227070	[227070, 1901, 5, 63.0]
227070	[227070, 1901, 5, 47.0]
227070	[227070, 1901, 5, 46.0]
227070	[227070, 1901, 5, 56.0]
227070	[227070, 1901, 5, 46.0]
227070	[227070, 1901, 5, 38.0]
227070	[227070, 1901, 5, 36.0]
227070	[227070, 1901, 5, 32.0]
227070	[227070, 1901, 5, 27.0]
227070	[227070, 1901, 5, 31.0]
227070	[227070, 1901, 5, 30.0]
227070	[227070, 1901, 5, 26.0]
227070	[227070, 1901, 5, 26.0]
227070	[227070, 1901, 5, 27.0]
227070	[227070, 1901, 5, 29.0]
227070	[227070, 1901, 5, 30.0]
227070	[227070, 1901, 5, 27.0]
227070	[227070, 1901, 5, 31.0]
227070	[227070, 1901, 5, 39.0]
227070	[227070, 1901, 5, 33.0]
227070	[227070, 1901, 5, 37.0]
227070	[227070, 1901, 5, 48.0]
227070	[227070, 1901, 5, 38.0]
227070	[227070, 1901, 5, 46.0]
227070	[227070, 1901, 5, 59.0]
227070	[227070, 1901, 5, 44.0]
227070	[227070, 1901, 5, 49.0]
227070	[227070, 1901, 5, 64.0]
227070	[227070, 1901, 5, 49.0]
227070	[227070, 1901, 5, 56.0]
227070	[227070, 1901, 5, 72.0]
227070	[227070, 1901, 5, 56.0]
227070	[227070, 1901, 5, 58.0]
227070	[227070, 1901, 5, 72.0]
227070	[227070, 1901, 5, 63.0]
227070	[227070, 1901, 5, 59.0]
227070	[227070, 1901, 5, 72.0]
227070	[227070, 1901, 5, 63.0]
227070	[227070, 1901, 5, 53.0]
227070	[227070, 1901, 5, 62.0]
227070	[227070, 1901, 5, 54.0]
227070	[227070, 1901, 5, 56.0]
227070	[227070, 1901, 5, 62.0]
227070	[227070, 1901, 5, 53.0]
227070	[227070, 1901, 5, 49.0]
227070	[227070, 1901, 5, 58.0]
227070	[227070, 1901, 5, 48.0]
227070	[227070, 1901, 5, 44.0]
227070	[227070, 1901, 5, 49.0]
227070	[227070, 1901, 5, 42.0]
227070	[227070, 1901, 5, 40.0]
227070	[227070, 1901, 5, 47.0]
227070	[227070, 1901, 5, 43.0]
227070	[227070, 1901, 5, 44.0]
227070	[227070, 1901, 5, 50.0]
227070	[227070, 1901, 5, 40.0]
227070	[227070, 1901, 5, 41.0]
227070	[227070, 1901, 5, 51.0]
227070	[227070, 1901, 5, 42.0]
227070	[227070, 1901, 5, 51.0]
227070	[227070, 1901, 5, 62.0]
227070	[227070, 1901, 5, 48.0]
227070	[227070, 1901, 5, 55.0]
227070	[227070, 1901, 5, 70.0]
227070	[227070, 1901, 5, 51.0]
227070	[227070, 1901, 5, 55.0]
227070	[227070, 1901, 5, 56.0]
227070	[227070, 1901, 5, 46.0]
227070	[227070, 1901, 5, 46.0]
227070	[227070, 1901, 5, 55.0]
227070	[227070, 1901, 5, 45.0]
227070	[227070, 1901, 5, 49.0]
227070	[227070, 1901, 5, 56.0]
227070	[227070, 1901, 5, 49.0]
227070	[227070, 1901, 5, 41.0]
227070	[227070, 1901, 5, 41.0]
227070	[227070, 1901, 5, 38.0]
227070	[227070, 1901, 5, 46.0]
227070	[227070, 1901, 5, 54.0]
227070	[227070, 1901, 5, 49.0]
227070	[227070, 1901, 5, 53.0]
227070	[227070, 1901, 5, 50.0]
227070	[227070, 1901, 5, 38.0]
227070	[227070, 1901, 5, 43.0]
227070	[227070, 1901, 5, 48.0]
227070	[227070, 1901, 5, 43.0]
227070	[227070, 1901, 5, 44.0]
227070	[227070, 1901, 5, 45.0]
227070	[227070, 1901, 5, 42.0]
227070	[227070, 1901, 6, 46.0]
